null,EGKA,egka,GGKA,GSKV,GGKV,GSKA,lib
14.08,931.47998,619.52002,447.919983,182.600006,108.68,166.319992,89.32
163.679993,4430.799805,930.159973,667.47998,80.080002,80.959999,99.879997,42.68
432.079987,2570.919922,744.47998,348.480011,107.800003,132.880005,91.080002,280.720001
47.52,1353.439941,7489.680176,397.76001,95.040001,56.32,279.839996,422.399994
194.479996,368.279999,1436.599976,325.160004,345.839996,159.720001,74.800003,38.720001
179.520004,1272.920044,13416.47949,1420.76001,100.760002,140.800003,83.599998,194.479996
1165.119995,1481.47998,1432.199951,1597.199951,86.239998,113.959999,321.639984,70.839996
168.520004,326.920013,3043.040039,675.400024,39.599998,247.279999,112.639999,364.320007
96.800003,1749,8135.600098,1389.52002,95.919998,331.320007,209.880005,79.199997
970.200012,3153.47998,372.679993,145.199997,84.919998,441.76001,102.080002,85.800003
245.959991,2462.23999,837.76001,309.76001,65.559998,61.16,397.320007,108.239998
141.240005,1819.400024,1448.040039,2072.399902,82.279999,68.199997,513.919983,152.240005
161.039993,957.440002,2085.159912,521.840027,37.84,452.76001,461.559998,303.600006
83.599998,2299,5283.52002,159.279999,35.200001,140.360001,113.519997,82.720001
91.959999,2705.119873,8633.240234,588.719971,300.079987,513.039978,494.119995,793.76001
260.480011,1722.599976,1825.559937,942.919983,73.040001,137.279999,64.239998,199.759995
495.440002,1006.719971,805.640015,246.399994,170.279999,89.760002,306.23999,87.559998
189.199997,15077.04004,156.639999,668.359985,107.800003,335.720001,56.32,306.679993
69.080002,3744.840088,1789.47998,211.199997,151.360001,87.559998,216.919998,134.639999
161.039993,259.160004,1019.039978,849.640015,140.360001,495.440002,262.23999,474.320007
264.440002,2196.47998,344.959991,709.719971,271.920013,80.959999,171.160004,571.119995
682.880005,2243.560059,534.159973,2229.040039,114.400002,362.559998,122.32,748.440002
686.839966,2885.080078,1698.400024,522.719971,45.759998,110,79.199997,29.48
428.559998,3607.119873,2861.76001,610.719971,37.400002,277.639984,38.720001,70.839996
33.880001,2771.560059,3406.47998,619.080017,41.799999,207.679993,92.400002,41.799999
175.119995,3878.159912,278.959991,2896.52002,124.959999,108.68,333.959991,276.320007
97.68,8538.200195,6650.160156,1917.079956,101.639999,92.839996,78.760002,246.839996
69.080002,2683.119873,651.200012,352.880005,673.200012,187.880005,56.759998,71.279999
645.47998,3913.800049,5462.160156,620.400024,29.92,67.760002,187.880005,186.119995
65.120003,1018.159973,5169.560059,1185.359985,59.84,90.199997,583,110.879997
262.679993,1610.400024,3754.080078,523.599976,65.120003,312.399994,38.279999,1172.599976
163.240005,1031.359985,3092.76001,370.480011,95.919998,237.160004,95.919998,155.759995
797.279968,1509.640015,909.919983,231,134.199997,102.959999,46.200001,110.879997
363.880005,3153.919922,876.47998,2156.439941,95.479996,784.52002,47.959999,53.239998
141.240005,1083.719971,1400.959961,391.160004,179.520004,521.400024,71.279999,459.359985
50.599998,3112.119873,350.679993,236.279999,31.24,344.079987,65.120003,130.240005
46.639999,1998.040039,3009.159912,510.839996,675.839966,63.360001,84.040001,714.119995
83.159996,827.640015,1691.359985,1625.359985,49.279999,168.520004,158.399994,141.679993
395.559998,1262.359985,2984.959961,2247.080078,98.559998,343.200012,171.160004,73.040001
54.560001,1344.199951,1844.040039,1220.559937,175.119995,140.800003,63.360001,34.32
146.520004,3872,509.079987,651.640015,269.720001,372.679993,455.399994,139.479996
48.84,1852.839966,699.599976,796.839966,49.720001,112.199997,51.48,49.720001
120.120003,2673.879883,2721.840088,924.440002,74.360001,363.440002,79.199997,55.880001
293.040009,210.759995,2424.399902,6815.160156,377.959991,38.720001,245.080002,194.919998
343.639984,1265.439941,1110.119995,1744.160034,91.519997,140.800003,187.880005,88
119.68,681.119995,675.839966,231.440002,18.92,117.919998,157.080002,438.23999
301.399994,4078.800049,751.080017,540.76001,232.319992,148.720001,168.520004,63.360001
332.200012,3412.199951,3000.800049,1806.199951,55,32.119999,78.760002,237.160004
24.200001,2018.719971,5192.879883,275,85.800003,92.400002,158.399994,127.599998
140.360001,2164.800049,572.440002,744.039978,65.559998,166.319992,189.199997,311.079987
887.47998,333.959991,265.76001,529.76001,39.599998,312.839996,228.800003,69.080002
532.840027,3056.23999,1096.47998,913,204.160004,387.639984,575.080017,81.839996
30.360001,2124.76001,2899.159912,311.079987,267.079987,310.200012,138.600006,91.959999
90.639999,1833.040039,502.040009,736.559998,635.359985,116.159996,101.639999,25.959999
102.519997,466.839996,578.159973,410.959991,30.360001,508.200012,111.32,247.279999
256.959991,3582.919922,931.47998,155.759995,89.32,86.68,94.599998,237.160004
117.479996,4174.279785,4541.680176,1188,194.039993,75.68,823.23999,69.080002
108.239998,2269.959961,6271.759766,947.320007,114.839996,235.399994,164.559998,90.639999
166.759995,2257.639893,4803.040039,487.519989,95.919998,73.480003,68.639999,171.160004
530.200012,2927.76001,450.559998,206.800003,84.919998,35.639999,103.839996,336.160004
78.760002,5277.799805,1491.160034,801.23999,137.279999,198,64.239998,221.759995
31.68,6847.279785,1039.719971,296.559998,529.76001,205.919998,405.23999,58.52
724.23999,3923.47998,1373.679932,1145.319946,41.799999,158.399994,452.320007,69.519997
92.400002,5824.719727,1508.76001,694.320007,87.559998,358.160004,71.279999,73.040001
151.360001,292.600006,3111.23999,290.399994,130.679993,591.359985,71.279999,172.039993
101.639999,4561.47998,603.23999,1158.959961,39.599998,39.16,178.639999,96.360001
148.720001,225.720001,5082,254.319992,159.279999,263.559998,131.559998,481.799988
30.799999,1526.800049,1841.839966,1604.679932,41.799999,369.160004,40.48,201.080002
203.720001,1614.800049,636.679993,517,201.080002,266.200012,342.76001,47.079998
847.440002,566.279968,1143.119995,1505.23999,256.079987,95.479996,69.519997,519.200012
173.800003,333.519989,1745.040039,907.279968,114.839996,379.279999,41.799999,63.360001
60.720001,949.52002,612.919983,707.52002,124.959999,77.879997,374,55.439999
62.040001,554.400024,1256.199951,470.359985,31.68,84.919998,142.119995,54.119999
426.799988,1840.079956,665.279968,692.119995,53.239998,237.600006,119.239998,73.919998
336.600006,2510.199951,1501.280029,1113.199951,100.760002,106.919998,143.880005,100.760002
60.279999,6401.560059,357.720001,701.359985,167.639999,42.239998,62.919998,186.559998
1560.679932,8821.120117,2172.280029,1294.920044,73.040001,626.559998,366.519989,289.519989
209.440002,2358.840088,269.279999,1318.23999,117.919998,224.399994,44,160.160004
505.559998,4797.319824,1064.800049,237.160004,136.399994,353.76001,119.68,119.239998
62.919998,5204.319824,454.079987,181.279999,19.799999,47.52,225.279999,508.639984
66.879997,1711.599976,3883.439941,945.119995,34.759998,59.84,156.199997,289.079987
47.079998,740.080017,3249.399902,754.159973,136.399994,150.919998,117.040001,336.160004
35.200001,1351.679932,1218.800049,1336.719971,25.52,106.479996,57.200001,199.759995
217.360001,2850.320068,1577.400024,861.960022,111.760002,124.959999,98.559998,119.68
157.960007,1015.080017,1382.920044,1249.599976,32.119999,376.639984,75.68,204.600006
213.839996,1583.559937,4749.799805,594.440002,39.599998,174.679993,186.559998,67.32
117.040001,1142.23999,2785.199951,877.799988,197.559998,104.279999,564.960022,95.919998
542.960022,736.119995,974.159973,484.440002,95.919998,762.080017,64.68,98.559998
144.759995,711.919983,484.880005,753.719971,124.080002,72.159996,94.159996,95.919998
250.360001,695.640015,4070.439941,768.679993,68.199997,370.040009,108.239998,828.080017
47.079998,1174.800049,849.200012,771.76001,175.119995,102.080002,310.200012,491.480011
105.159996,2949.320068,588.279968,2555.959961,65.120003,133.319992,83.599998,133.759995
66,2185.040039,657.799988,388.959991,33.439999,219.119995,232.319992,551.320007
112.199997,1908.280029,1332.76001,1287,123.199997,95.919998,40.48,231.440002
186.559998,2383.919922,4662.680176,1290.52002,323.839996,118.800003,29.48,45.759998
95.919998,491.480011,759.880005,356.839996,152.679993,117.919998,146.080002,209.880005
561.880005,2127.840088,8873.919922,1074.040039,86.68,184.360001,45.32,113.959999
106.919998,880.440002,1643.839966,239.360001,153.559998,246.399994,96.360001,105.599998
65.120003,4246.879883,8015.47998,342.76001,74.360001,129.800003,103.400002,87.559998
319.880005,1132.119995,1436.160034,495.880005,55.439999,118.800003,100.32,91.080002
131.559998,3850.439941,2234.320068,619.52002,138.600006,389.839996,96.360001,259.160004
278.079987,3384.919922,1793.439941,103.400002,68.639999,62.040001,124.519997,104.279999
448.359985,1011.119995,7085.319824,15.84,40.48,15.84,533.719971,103.839996
33,1417.679932,160.160004,172.479996,183.039993,66.440002,287.76001,72.159996
80.080002,35049.51953,2984.52002,2070.639893,73.480003,124.959999,141.679993,58.959999
755.039978,3681.47998,4363.040039,254.759995,84.919998,78.32,524.919983,145.199997
615.559998,1302.400024,717.640015,749.320007,150.919998,66,84.040001,231
396,622.159973,261.359985,508.639984,166.319992,338.799988,51.040001,112.199997
138.600006,1418.559937,462,1131.23999,121.879997,35.639999,341.440002,132.440002
328.679993,13269.08008,4117.959961,1032.680054,92.400002,111.32,107.360001,56.32
88,1700.160034,1052.040039,201.959991,119.68,510.839996,95.479996,362.559998
840.400024,1030.47998,1574.319946,1398.76001,110,154.440002,109.559998,79.639999
1381.160034,1384.23999,1321.319946,3295.600098,88,81.400002,138.600006,280.720001
422.839996,2479.840088,1232.880005,246.399994,76.120003,52.360001,351.559998,377.959991
675.839966,564.52002,7209.839844,36.959999,36.959999,191.839996,36.52,77.879997
153.559998,2734.159912,4297.040039,653.400024,98.559998,128.479996,48.84,311.519989
99,1152.359985,509.959991,772.640015,73.480003,188.319992,113.519997,139.039993
67.32,1415.47998,2585.879883,170.720001,119.239998,440.880005,41.799999,336.160004
498.519989,8406.200195,11087.55957,1153.23999,346.279999,66,58.959999,44.439999
71.720001,1283.040039,2760.560059,1114.079956,39.16,622.159973,47.52,683.76001
198.440002,902.880005,2588.52002,257.399994,105.159996,258.279999,363.440002,64.68
60.720001,4332.239746,1938.199951,799.47998,1046.319946,330,152.679993,389.839996
162.800003,738.76001,4266.680176,216.479996,83.599998,82.279999,109.120003,197.119995
199.759995,1574.76001,382.359985,995.279968,66.879997,59.400002,32.119999,162.800003
364.320007,2251.919922,7045.719727,662.200012,41.799999,223.520004,253.440002,64.68
2009.920044,3386.23999,592.679993,603.679993,88.879997,52.799999,67.32,44.880001
267.079987,1414.599976,10152.55957,1404.040039,167.199997,172.479996,33.439999,1406.679932
1083.719971,2531.320068,361.23999,314.600006,75.68,110.440002,119.239998,183.919998
455.399994,5306.399902,4108.279785,2052.159912,135.520004,56.32,85.360001,323.399994
381.040009,407.880005,445.279999,817.960022,468.600006,257.839996,328.23999,64.239998
514.799988,1582.679932,468.160004,498.959991,70.400002,103.400002,222.639999,131.119995
179.520004,3501.080078,1057.76001,1447.160034,66.879997,114.839996,26.4,220.440002
912.559998,2130.47998,2970.439941,825,51.919998,252.559998,158.399994,550
232.759995,1568.599976,628.76001,506,40.040001,414.919983,164.119995,407.440002
287.320007,1661.880005,1634.160034,295.23999,80.519997,165.440002,363.440002,276.76001
120.559998,2187.23999,1443.199951,2858.679932,42.239998,202.399994,149.160004,140.360001
203.720001,2435.399902,434.720001,415.799988,43.119999,364.76001,969.320007,34.32
125.400002,3499.76001,814.880005,487.519989,56.32,58.079998,240.240005,256.519989
259.600006,820.599976,2288.879883,305.799988,217.800003,262.23999,641.960022,234.520004
221.759995,12883.2002,789.359985,536.799988,84.919998,47.079998,466.839996,47.52
74.800003,4815.359863,1520.640015,550,73.040001,60.720001,160.160004,91.959999
94.599998,1673.76001,1162.040039,435.160004,60.720001,251.679993,176.440002,104.279999
830.279968,370.919983,786.279968,1636.359985,166.319992,38.720001,168.080002,330.880005
216.039993,1572.119995,1015.960022,253.440002,171.160004,69.080002,63.360001,159.720001
64.239998,1574.76001,1310.76001,1064.359985,73.919998,91.519997,68.639999,127.599998
143,8570.320312,1202.52002,1148.400024,29.48,143.440002,84.479996,90.639999
115.720001,2103.199951,211.639999,4306.720215,110.879997,183.039993,178.639999,337.919983
531.080017,814,222.199997,714.559998,193.600006,125.400002,578.599976,274.559998
81.400002,1015.080017,2071.959961,726.440002,499.839996,149.600006,73.480003,253.440002
342.76001,3206.280029,1089.880005,1277.319946,33.439999,92.839996,41.799999,132
741.839966,876.47998,3418.359863,747.559998,99.879997,254.319992,27.719999,55.439999
207.679993,2115.52002,104.279999,808.279968,94.599998,172.479996,53.239998,77
96.360001,2771.119873,755.039978,866.799988,213.399994,168.520004,345.399994,353.320007
79.199997,963.599976,1652.199951,1134.319946,702.679993,221.759995,92.400002,91.519997
80.959999,3784.879883,539,710.599976,354.639984,198,152.679993,69.959999
121.440002,795.960022,8020.319824,968.880005,58.079998,162.360001,54.560001,57.200001
69.519997,2160.840088,355.959991,874.719971,100.32,525.359985,115.720001,670.559998
92.839996,1239.040039,921.359985,1875.280029,93.720001,871.640015,104.279999,211.199997
27.280001,1173.040039,939.839966,451.440002,72.599998,165.440002,88.440002,348.480011
51.919998,1092.52002,961.400024,691.23999,56.32,572.440002,58.52,199.759995
87.559998,2981.879883,1867.800049,241.559998,60.720001,256.959991,413.600006,147.399994
79.639999,849.640015,7370,1297.119995,51.040001,333.079987,85.360001,434.720001
75.239998,1398.319946,5392.640137,3166.23999,165,51.48,405.679993,465.079987
636.23999,2684,6389.680176,273.679993,43.119999,593.559998,79.639999,566.719971
137.720001,3338.280029,2225.52002,798.159973,29.039999,86.68,320.320007,105.599998
268.839996,936.320007,9588.919922,1078,45.32,166.759995,150.039993,290.839996
80.519997,907.279968,1268.079956,536.359985,87.559998,63.360001,193.600006,107.800003
449.23999,4337.080078,1109.680054,705.76001,137.720001,126.279999,169.839996,79.199997
377.079987,5479.759766,597.960022,436.480011,49.720001,351.119995,131.119995,44.880001
375.76001,1837.880005,13526.91992,122.32,163.240005,73.040001,139.919998,186.119995
83.159996,4457.640137,2636.040039,1075.800049,49.279999,337.040009,167.639999,2247.52002
85.360001,992.640015,10629.95996,565.400024,137.720001,296.119995,301.839996,256.079987
330,425.919983,3498,1122,127.159996,52.799999,416.679993,303.600006
52.799999,3483.919922,3685.439941,3192.639893,78.32,106.919998,142.559998,40.040001
58.079998,2165.679932,2152.040039,374.440002,59.400002,404.799988,387.639984,53.239998
157.960007,10604,74.800003,1371.47998,861.080017,322.079987,145.639999,285.559998
35.639999,1907.839966,3708.320068,558.359985,49.279999,49.279999,449.23999,794.200012
698.279968,1915.319946,8644.240234,357.279999,75.239998,107.360001,61.16,128.919998
509.519989,1518.439941,2252.800049,157.960007,55.880001,73.040001,97.239998,110
61.16,1605.559937,2182.840088,2106.280029,102.959999,67.760002,61.16,83.159996
346.279999,4164.600098,1236.839966,748.440002,125.400002,39.16,922.679993,105.599998
297.440002,1971.199951,2427.47998,378.839996,119.68,463.76001,142.559998,48.84
73.919998,19053.75977,175.559998,261.799988,75.68,58.52,96.800003,106.479996
245.520004,1626.679932,1459.47998,678.47998,59.400002,260.920013,279.839996,61.16
1190.199951,2950.199951,3054.040039,341.880005,125.839996,121,51.48,93.279999
355.079987,2211.879883,1055.119995,1573,186.119995,48.400002,403.040009,152.679993
82.279999,2144.560059,1965.040039,202.839996,67.32,72.159996,57.639999,59.84
158.399994,1950.079956,2499.639893,454.079987,141.679993,196.679993,252.559998,267.079987
114.839996,2185.47998,1696.199951,224.839996,113.080002,79.639999,36.079998,171.600006
152.240005,1173.47998,1506.119995,370.040009,236.720001,175.559998,84.479996,48.84
192.279999,1189.76001,1031.359985,285.559998,170.279999,389.399994,304.040009,52.799999
60.279999,2123.439941,647.679993,357.279999,117.919998,620.400024,730.400024,84.919998
55,3909.840088,728.200012,461.119995,173.800003,58.959999,121.879997,1958.439941
232.759995,637.119995,804.320007,304.040009,169.399994,69.080002,138.600006,92.400002
126.720001,732.599976,1969.880005,1254.439941,64.239998,74.360001,156.199997,168.520004
113.080002,4095.080078,6344.799805,3089.23999,15.84,108.239998,183.479996,45.32
