null,lib,egka,EGKA,GGKA,GSKV,GGKV
204.75,56.07,2923.199951,5183.009766,134.190002,193.410004,174.509995
150.569992,175.139999,354.059998,2368.169922,1226.609985,109.620003,51.66
144.270004,164.429993,1249.920044,3175.830078,2009.699951,225.539993,357.209991
141.119995,103.32,940.589966,2823.030029,386.190002,77.489998,89.459999
75.599998,58.59,1263.150024,1523.969971,1375.920044,132.929993,194.039993
206.009995,124.739998,1443.329956,1324.26001,228.690002,48.509998,98.279999
134.819992,195.929993,2652.300049,4197.060059,987.839966,141.75,238.770004
166.949997,166.319992,978.390015,2075.850098,1154.160034,200.339996,157.5
178.289993,191.520004,948.779968,1323,895.22998,84.419998,116.549995
166.319992,68.040001,694.890015,1247.400024,1155.420044,64.260002,359.100006
132.300003,147.419998,882,3350.340088,3272.219971,181.440002,161.910004
160.020004,131.669998,1173.689941,2627.100098,1644.929932,107.099998,365.399994
76.860001,531.089966,1350.719971,3049.199951,2951.550049,146.789993,131.669998
104.580002,84.419998,1464.119995,807.659973,967.049988,61.739998,134.819992
108.989998,117.18,1556.099976,1105.02002,953.820007,195.300003,52.919998
76.229996,54.18,529.200012,3772.439941,1464.75,56.700001,216.720001
125.370003,203.490005,2712.149902,1758.329956,2354.939941,47.880001,52.290001
128.520004,144.899994,548.099976,2878.469971,698.669983,136.709991,203.490005
184.589996,124.739998,763.559998,4644.989746,340.200012,192.779999,122.220001
406.980011,264.600006,1021.859985,2792.790039,2089.709961,212.309998,83.790001
246.330002,18.9,233.099991,735.839966,293.579987,122.220001,159.389999
203.490005,229.319992,1800.540039,1735.650024,631.26001,110.879997,73.080002
187.740005,122.849998,735.839966,2853.899902,2026.709961,267.119995,69.93
155.610001,178.289993,329.48999,3914.820068,464.940002,97.019997,153.089996
180.809998,129.779999,1271.339966,1323,629.369995,77.489998,105.839996
123.479996,71.82,573.929993,970.200012,3358.530029,141.75,59.220001
91.979996,163.800003,608.580017,3218.040039,2588.040039,89.459999,61.739998
108.989998,167.580002,1152.27002,3673.530029,2084.669922,54.810001,153.089996
97.650002,102.059998,960.119995,2029.859985,1040.76001,184.589996,138.600006
54.810001,52.919998,1107.540039,1085.48999,718.200012,146.160004,56.07
173.880005,139.229996,1649.339966,1988.280029,1282.679932,169.470001,74.339996
134.190002,175.139999,3751.649902,1366.469971,523.529968,165.690002,73.080002
205.380005,118.440002,1174.949951,4302.27002,836.01001,94.5,137.339996
135.449997,192.149994,998.549988,3168.27002,6222.509766,134.190002,271.529999
37.169998,77.489998,710.01001,1307.880005,309.329987,371.700012,235.619995
192.779999,54.18,690.47998,5007.239746,554.400024,45.989998,77.489998
166.949997,124.110001,1043.910034,403.829987,464.309998,122.849998,31.5
283.5,146.789993,1701,4329.359863,372.329987,93.239998,80.639999
207.270004,269.639984,1177.469971,2261.070068,442.889984,224.279999,147.419998
213.569992,192.149994,641.969971,5705.910156,471.23999,254.520004,126
191.520004,217.979996,798.210022,1663.199951,3396.959961,572.669983,127.889999
181.440002,81.900002,1450.890015,3017.699951,779.940002,194.039993,325.079987
126,231.839996,1968.119995,3157.560059,3633.840088,72.449997,151.199997
103.949997,189.630005,1098.089966,4257.540039,1611.540039,63.630001,65.519997
82.529999,168.209991,843.570007,3718.889893,2724.75,342.720001,160.649994
267.119995,74.339996,2218.859863,3241.97998,3133.619873,119.699997,289.169983
126,143.009995,1424.429932,757.890015,2285.01001,67.409996,304.919983
160.649994,262.709991,1002.960022,5949.089844,2552.129883,244.440002,61.739998
120.959999,209.160004,1746.98999,3287.340088,1269.449951,44.73,80.010002
57.329998,116.549995,112.769997,1384.109985,198.449997,47.880001,230.580002
114.659996,274.049988,1131.47998,3026.52002,893.339966,62.369999,119.699997
18.9,96.389999,432.179993,1171.170044,638.820007,113.400002,80.639999
221.130005,111.510002,460.529999,2110.5,3089.52002,68.040001,96.389999
230.580002,289.799988,1086.119995,2282.48999,1733.130005,81.900002,68.040001
108.360001,181.440002,1304.099976,3272.219971,3221.189941,132.929993,204.119995
239.399994,102.059998,195.300003,735.839966,2756.25,102.690002,73.080002
158.130005,233.099991,1619.099976,1874.25,990.98999,92.610001,158.130005
502.73999,88.199997,1273.22998,3926.790039,3424.050049,132.300003,354.059998
91.979996,267.75,2783.340088,980.909973,689.849976,127.260002,122.849998
127.889999,169.470001,927.98999,3132.98999,2261.070068,132.300003,201.600006
192.149994,107.729996,184.589996,2618.909912,299.880005,44.73,97.019997
101.43,80.010002,2824.919922,3715.109863,490.769989,90.089996,437.220001
206.639999,37.799999,1351.349976,2731.050049,1419.390015,300.51001,144.899994
110.879997,103.949997,156.869995,2926.350098,2076.47998,126.629997,186.479996
28.98,275.940002,901.529968,2712.149902,328.230011,71.82,486.359985
258.929993,288.540009,245.699997,1166.130005,808.289978,59.220001,166.319992
88.830002,386.820007,2259.810059,4018.139893,820.890015,432.809998,108.360001
98.909996,703.710022,1416.869995,5876.009766,1019.969971,56.07,78.75
104.580002,369.809998,2485.350098,1638,292.950012,119.699997,181.440002
204.75,149.309998,471.23999,1804.949951,2329.109863,239.399994,150.569992
55.439999,130.410004,3126.689941,3090.780029,1321.73999,248.849991,119.699997
161.910004,221.130005,349.019989,4614.120117,2287.530029,143.639999,131.039993
53.549999,168.839996,5086.620117,2333.52002,886.409973,132.929993,95.129997
208.529999,340.200012,1516.410034,2313.359863,2748.689941,61.110001,42.209999
156.869995,105.209999,144.899994,3110.310059,1786.049927,132.300003,125.370003
59.220001,184.589996,432.179993,2639.699951,1811.25,98.909996,122.220001
163.169998,60.48,1486.800049,2775.149902,301.139984,74.339996,128.520004
167.580002,78.120003,1850.309937,2183.580078,410.76001,122.220001,103.32
143.639999,265.859985,1380.959961,3681.090088,432.179993,76.229996,236.880005
147.419998,44.73,595.349976,1448.369995,212.940002,525.419983,640.710022
192.779999,83.790001,660.23999,4445.910156,470.609985,183.330002,162.539993
214.830002,432.179993,4109.489746,1154.790039,563.849976,102.690002,150.569992
62.369999,330.119995,432.179993,2066.399902,2843.189941,49.77,152.459991
58.59,48.509998,1547.280029,1774.079956,3101.48999,29.610001,415.169983
91.979996,77.489998,1326.780029,1134.630005,1489.949951,358.470001,609.210022
125.370003,95.760002,254.520004,4754.609863,1517.670044,95.129997,165.690002
245.069992,186.479996,368.549988,3962.070068,2729.159912,67.409996,330.75
132.929993,382.410004,2479.679932,2797.199951,1404.900024,124.110001,165.690002
113.400002,90.089996,1940.400024,1025.640015,3579.030029,117.809998,113.400002
104.580002,166.319992,2307.060059,2498.580078,1647.449951,69.93,252
82.529999,297.98999,493.919983,3662.820068,138.600006,103.32,121.589996
69.93,107.729996,1107.540039,6357.330078,616.140015,194.669998,117.809998
76.860001,195.929993,1799.910034,1302.839966,542.429993,137.970001,30.869999
84.419998,150.569992,2997.540039,1573.73999,1942.290039,105.209999,155.610001
360.359985,119.07,2362.5,1438.920044,1814.400024,61.110001,76.860001
57.959999,62.369999,1329.300049,4035.149902,425.880005,96.389999,153.720001
216.720001,101.43,2205,2019.150024,156.240005,93.239998,47.880001
120.330002,262.079987,2780.189941,496.440002,2486.609863,197.819992,114.659996
95.760002,238.770004,2678.76001,1950.47998,690.47998,92.610001,285.389984
146.160004,214.830002,1915.199951,1506.329956,103.32,82.529999,60.48
130.410004,233.729996,418.320007,2533.22998,3541.22998,131.669998,73.709999
527.940002,147.419998,1803.059937,2395.889893,1276.380005,127.260002,150.569992
575.190002,149.309998,982.169983,2125.619873,539.909973,95.129997,150.569992
127.260002,116.549995,861.210022,1178.72998,2292.570068,199.080002,306.809998
122.220001,316.889984,2009.699951,2313.359863,684.179993,183.330002,201.600006
156.869995,101.43,1483.02002,1323,95.129997,112.769997,59.849998
194.039993,177.660004,1200.780029,2984.939941,3857.48999,105.839996,83.159996
128.520004,49.139999,3017.070068,1708.559937,2433.060059,74.970001,120.959999
180.809998,98.279999,2424.23999,3711.959961,216.720001,168.209991,148.679993
94.5,78.120003,2087.820068,5663.069824,1474.199951,108.989998,68.040001
86.309998,56.07,771.119995,5162.850098,1550.429932,68.040001,90.089996
146.789993,87.57,1864.170044,1334.969971,840.419983,61.739998,69.93
264.600006,54.18,887.039978,3219.300049,661.5,147.419998,302.399994
74.339996,183.959991,960.119995,1267.559937,839.159973,238.770004,332.01001
107.099998,175.770004,1462.22998,1374.660034,803.25,108.360001,116.549995
108.360001,245.699997,532.349976,2086.560059,367.290009,151.830002,38.43
103.32,79.379997,439.109985,1963.709961,410.76001,126,105.209999
124.739998,57.329998,200.339996,3186.540039,927.98999,241.289993,421.470001
97.650002,141.119995,1908.900024,1665.089966,393.75,234.990005,180.809998
89.459999,167.580002,766.080017,2465.189941,1381.589966,60.48,103.949997
84.419998,291.059998,3398.219971,2156.48999,519.119995,107.729996,105.839996
222.389999,146.160004,560.070007,241.919998,1004.849976,120.330002,20.789999
80.639999,95.129997,607.950012,788.76001,1602.719971,76.860001,151.830002
84.419998,354.059998,1032.569946,1123.920044,326.339996,137.339996,51.66
211.050003,332.01001,151.199997,3592.889893,3358.530029,98.279999,184.589996
124.110001,315.630005,575.190002,3436.02002,358.470001,85.68,98.909996
85.050003,155.610001,1883.699951,858.059998,103.949997,134.190002,156.869995
135.449997,47.25,708.75,781.830017,495.809998,233.099991,222.389999
171.360001,74.970001,361.619995,1547.280029,3311.909912,147.419998,215.459991
66.150002,129.149994,1788.569946,962.01001,1074.780029,57.329998,157.5
275.309998,131.039993,1983.23999,6978.509766,66.779999,149.940002,146.160004
184.589996,106.470001,542.429993,4220.370117,321.299988,170.100006,83.159996
332.01001,73.709999,1380.329956,3437.280029,6524.279785,173.25,95.129997
149.940002,168.209991,1953,1888.73999,1064.699951,100.169998,58.59
110.25,173.25,208.529999,2537.639893,367.290009,234.360001,106.470001
103.32,316.26001,1437.030029,4222.890137,2167.830078,102.690002,44.099998
182.699997,142.380005,682.289978,1655.01001,948.779968,189.630005,111.510002
210.419998,137.339996,305.549988,1287.089966,6090.839844,71.82,251.369995
226.800003,163.169998,1379.699951,2683.800049,1068.47998,73.709999,93.239998
53.549999,87.57,2464.560059,3089.52002,1423.800049,356.579987,105.839996
132.300003,105.839996,506.519989,4261.950195,1431.359985,144.270004,247.589996
125.370003,170.100006,800.099976,1084.22998,2691.359863,206.009995,138.600006
260.190002,200.339996,747.809998,3074.399902,591.570007,69.93,108.989998
33.389999,211.679993,2170.350098,2237.76001,575.820007,131.669998,105.839996
170.100006,246.330002,1061.550049,2086.560059,137.970001,215.459991,84.419998
68.669998,85.68,6143.129883,2111.129883,1832.670044,78.75,234.360001
139.860001,149.309998,3125.429932,2121.840088,641.339966,189,97.019997
265.230011,129.779999,856.799988,1007.369995,108.360001,224.910004,122.849998
180.809998,365.399994,6386.310059,4279.589844,134.819992,151.830002,102.059998
43.470001,197.819992,1483.650024,1624.77002,1009.26001,108.989998,147.419998
161.279999,97.019997,1815.660034,2991.869873,549.359985,110.879997,49.139999
69.93,86.940002,2780.820068,12640.9502,619.919983,112.769997,91.979996
200.970001,68.669998,2197.439941,2059.469971,1965.599976,140.490005,570.779968
73.080002,202.860001,1309.140015,4151.069824,740.880005,120.959999,265.859985
78.120003,83.159996,690.47998,970.200012,5870.969727,64.889999,85.68
140.490005,536.76001,1789.829956,1182.51001,4248.719727,48.509998,150.569992
364.139984,163.169998,577.080017,1769.670044,2669.939941,114.659996,78.75
148.050003,57.329998,420.209991,3452.399902,1013.039978,466.199982,208.529999
150.569992,161.279999,887.039978,2365.02002,2179.169922,160.649994,106.470001
52.290001,143.639999,1227.869995,1209.599976,690.47998,90.720001,226.800003
115.290001,236.880005,1956.150024,1611.540039,205.380005,44.099998,119.699997
48.509998,139.860001,1983.869995,2750.580078,623.070007,175.139999,242.550003
164.429993,107.729996,190.889999,3080.699951,1390.410034,162.539993,307.440002
326.970001,124.110001,1686.51001,1137.150024,429.660004,136.709991,91.979996
170.100006,217.349991,2041.829956,5721.660156,307.440002,84.419998,323.820007
100.169998,78.120003,1758.959961,3410.820068,1815.660034,130.410004,120.959999
86.309998,117.18,1694.699951,803.880005,2561.580078,519.119995,190.259995
23.940001,84.419998,1462.859985,246.959991,2606.939941,512.190002,147.419998
234.360001,107.729996,284.76001,1672.650024,3459.959961,128.520004,74.970001
59.849998,84.419998,310.589996,2773.26001,626.219971,124.110001,51.029999
78.75,176.399994,286.649994,1719.900024,599.76001,101.43,108.360001
170.729996,90.720001,220.5,982.799988,747.809998,143.639999,116.549995
93.870003,102.690002,1538.459961,2770.109863,246.959991,195.929993,134.190002
114.659996,68.669998,348.389984,950.039978,1755.179932,205.380005,105.839996
177.660004,88.199997,853.02002,2204.369873,1655.640015,143.009995,111.510002
221.130005,316.26001,1599.569946,592.200012,645.119995,119.699997,213.569992
59.220001,197.190002,2350.530029,2911.859863,192.149994,178.289993,68.040001
127.260002,200.339996,1559.25,1396.079956,396.899994,88.830002,473.76001
118.440002,181.440002,456.119995,899.640015,2096.639893,209.789993,152.459991
51.029999,177.029999,419.579987,1414.349976,1859.130005,146.789993,145.529999
190.259995,60.48,254.520004,4265.72998,521.640015,98.279999,74.339996
117.809998,226.169998,170.729996,3223.709961,1247.400024,98.909996,350.279999
107.729996,228.690002,2120.580078,1431.98999,1125.809937,124.110001,338.309998
126.629997,267.75,2272.409912,4055.939941,1032.569946,71.190002,107.729996
78.120003,283.5,755.369995,8894.339844,441,134.819992,236.880005
314.369995,199.080002,816.47998,3094.560059,482.579987,90.720001,260.820007
72.449997,86.940002,1441.439941,2923.830078,325.079987,68.669998,119.699997
76.860001,70.559998,1288.349976,2555.909912,92.610001,243.179993,166.319992
209.160004,443.519989,2885.399902,532.349976,549.98999,92.610001,244.440002
171.360001,175.139999,1285.829956,3034.709961,134.819992,115.919998,114.029999
97.650002,104.580002,894.599976,5349.330078,958.22998,111.510002,154.979996
203.490005,57.329998,1943.549927,2989.350098,512.820007,69.300003,294.839996
205.380005,295.470001,1820.699951,3934.97998,379.889984,141.75,95.760002
119.699997,151.199997,2490.389893,4332.509766,367.919983,272.790009,122.849998
161.910004,143.009995,1833.929932,1837.709961,1276.380005,64.260002,146.789993
109.620003,2027.969971,1495.619995,2685.060059,2626.469971,600.390015,203.490005
111.510002,159.389999,1535.309937,2359.97998,239.399994,108.989998,106.470001
136.080002,185.850006,1170.540039,2187.359863,1026.900024,187.740005,91.979996
78.120003,171.360001,400.049988,1729.97998,1052.72998,136.709991,181.440002
109.620003,74.970001,1990.799927,3392.550049,2670.570068,148.679993,165.690002
98.279999,351.540009,2577.330078,6303.149902,1261.26001,154.350006,74.339996
46.619999,91.979996,1028.160034,3384.98999,985.950012,66.779999,275.309998
112.769997,138.600006,1173.689941,6146.279785,419.579987,75.599998,503.369995
204.119995,312.480011,536.76001,2012.219971,795.690002,134.819992,136.709991
190.259995,230.580002,276.570007,1783.530029,322.559998,42.209999,100.800003
44.099998,104.580002,410.76001,895.22998,1734.390015,238.770004,190.259995
394.380005,103.949997,1837.079956,1650.599976,1515.780029,115.290001,124.739998
209.160004,151.830002,2163.419922,2619.540039,1128.959961,126.629997,227.429993
670.320007,146.160004,1614.059937,1293.390015,2453.219971,146.789993,115.919998
235.619995,131.669998,156.240005,716.309998,2567.879883,99.540001,124.110001
90.720001,81.900002,1246.77002,1105.650024,1760.219971,115.290001,102.059998
139.229996,112.769997,3376.169922,1350.089966,243.809998,88.199997,101.43
195.929993,381.149994,879.47998,789.390015,3008.25,111.510002,126.629997
66.779999,117.18,1776.599976,2703.959961,416.429993,108.360001,232.470001
127.260002,258.929993,695.52002,1974.420044,497.070007,313.73999,204.75
110.879997,233.729996,1747.619995,8028.089844,829.080017,202.229996,212.940002
86.940002,285.389984,1790.459961,1283.309937,956.969971,250.740005,178.919998
110.879997,159.389999,11544.12012,2019.150024,2034.900024,45.989998,492.660004
